canonical_line_id,observation_id
CLINE_1664,OBS_000133
CLINE_1664,OBS_000138
CLINE_1664,OBS_000186
CLINE_1665,OBS_000056
CLINE_1665,OBS_000061
CLINE_1665,OBS_000130
CLINE_1665,OBS_000135
CLINE_1665,OBS_000183
CLINE_1666,OBS_000058
CLINE_1666,OBS_000063
CLINE_1666,OBS_000132
CLINE_1666,OBS_000137
CLINE_1666,OBS_000185
CLINE_1667,OBS_000055
CLINE_1667,OBS_000060
CLINE_1667,OBS_000129
CLINE_1667,OBS_000134
CLINE_1667,OBS_000182
CLINE_1668,OBS_000069
CLINE_1668,OBS_000075
CLINE_1668,OBS_000143
CLINE_1668,OBS_000149
CLINE_1668,OBS_000193
CLINE_1669,OBS_000068
CLINE_1669,OBS_000074
CLINE_1669,OBS_000142
CLINE_1669,OBS_000148
CLINE_1669,OBS_000192
CLINE_1670,OBS_000066
CLINE_1670,OBS_000072
CLINE_1670,OBS_000140
CLINE_1670,OBS_000146
CLINE_1670,OBS_000190
CLINE_1671,OBS_000065
CLINE_1671,OBS_000071
CLINE_1671,OBS_000139
CLINE_1671,OBS_000145
CLINE_1671,OBS_000189
CLINE_1672,OBS_000067
CLINE_1672,OBS_000073
CLINE_1672,OBS_000141
CLINE_1672,OBS_000147
CLINE_1672,OBS_000191
CLINE_1673,OBS_000070
CLINE_1673,OBS_000076
CLINE_1673,OBS_000144
CLINE_1673,OBS_000150
CLINE_1673,OBS_000194
CLINE_1674,OBS_000077
CLINE_1674,OBS_000079
CLINE_1674,OBS_000151
CLINE_1674,OBS_000153
CLINE_1674,OBS_000187
CLINE_1675,OBS_000078
CLINE_1675,OBS_000080
CLINE_1675,OBS_000152
CLINE_1675,OBS_000154
CLINE_1675,OBS_000188
CLINE_1676,OBS_001936
CLINE_1677,OBS_001935
CLINE_1678,OBS_001937
CLINE_1679,OBS_001938
CLINE_1680,OBS_001940
CLINE_1681,OBS_001939
CLINE_1682,OBS_001943
CLINE_1683,OBS_001947
CLINE_1684,OBS_001946
CLINE_1685,OBS_001945
CLINE_1686,OBS_001941
CLINE_1686,OBS_001942
CLINE_1687,OBS_001944
CLINE_1688,OBS_001949
CLINE_1689,OBS_001950
CLINE_1690,OBS_001951
CLINE_1691,OBS_001948
CLINE_1692,OBS_001952
CLINE_1693,OBS_001955
CLINE_1694,OBS_001954
CLINE_1695,OBS_001959
CLINE_1696,OBS_001958
CLINE_1697,OBS_001960
CLINE_1698,OBS_001956
CLINE_1699,OBS_001953
CLINE_1699,OBS_001957
CLINE_1700,OBS_001963
CLINE_1700,OBS_001964
CLINE_1701,OBS_001965
CLINE_1702,OBS_001962
CLINE_1703,OBS_001961
CLINE_1704,OBS_001968
CLINE_1705,OBS_001969
CLINE_1706,OBS_001966
CLINE_1707,OBS_001967
CLINE_1708,OBS_001970
CLINE_1709,OBS_001973
CLINE_1710,OBS_001972
CLINE_1711,OBS_001971
CLINE_1712,OBS_001974
CLINE_1713,OBS_001976
CLINE_1714,OBS_001977
CLINE_1715,OBS_001975
CLINE_1716,OBS_001980
CLINE_1717,OBS_001978
CLINE_1718,OBS_001979
CLINE_1719,OBS_001984
CLINE_1720,OBS_001981
CLINE_1721,OBS_001982
CLINE_1722,OBS_001983
CLINE_1723,OBS_001985
CLINE_1724,OBS_001986
CLINE_1725,OBS_001987
CLINE_1726,OBS_001990
CLINE_1727,OBS_001991
CLINE_1728,OBS_001989
CLINE_1729,OBS_001988
CLINE_1730,OBS_001993
CLINE_1731,OBS_001992
CLINE_1732,OBS_001994
CLINE_1733,OBS_001995
CLINE_1734,OBS_001996
CLINE_1735,OBS_001997
CLINE_1736,OBS_001998
CLINE_1736,OBS_001999
CLINE_1737,OBS_002000
CLINE_1738,OBS_002001
CLINE_1739,OBS_002002
CLINE_1740,OBS_002004
CLINE_1741,OBS_002003
CLINE_1742,OBS_002008
CLINE_1743,OBS_002009
CLINE_1744,OBS_002006
CLINE_1745,OBS_002005
CLINE_1746,OBS_002007
CLINE_1747,OBS_002010
CLINE_1748,OBS_002011
CLINE_1749,OBS_002012
CLINE_1750,OBS_002013
CLINE_1751,OBS_002014
CLINE_1752,OBS_002017
CLINE_1753,OBS_002016
CLINE_1754,OBS_002015
CLINE_1755,OBS_002018
CLINE_1756,OBS_002019
CLINE_1757,OBS_002020
CLINE_1758,OBS_002021
CLINE_1759,OBS_002022
CLINE_1760,OBS_002023
CLINE_1761,OBS_002025
CLINE_1762,OBS_002024
CLINE_1763,OBS_002026
CLINE_1764,OBS_002027
CLINE_1765,OBS_002028
CLINE_1766,OBS_002029
CLINE_1767,OBS_002033
CLINE_1768,OBS_002030
CLINE_1769,OBS_002031
CLINE_1770,OBS_002032
CLINE_1771,OBS_002035
CLINE_1772,OBS_002034
CLINE_1773,OBS_002036
CLINE_1774,OBS_002046
CLINE_1775,OBS_002042
CLINE_1776,OBS_002043
CLINE_1777,OBS_002045
CLINE_1778,OBS_002044
CLINE_1779,OBS_002047
CLINE_1780,OBS_002041
CLINE_1781,OBS_002039
CLINE_1782,OBS_002037
CLINE_1783,OBS_002040
CLINE_1784,OBS_002038
CLINE_1785,OBS_002049
CLINE_1786,OBS_002050
CLINE_1787,OBS_002048
CLINE_1788,OBS_002052
CLINE_1789,OBS_002053
CLINE_1790,OBS_002051
CLINE_1791,OBS_002055
CLINE_1792,OBS_002054
CLINE_1793,OBS_002056
CLINE_1794,OBS_002057
CLINE_1795,OBS_002058
CLINE_1796,OBS_002060
CLINE_1797,OBS_002059
CLINE_1798,OBS_002061
CLINE_1799,OBS_002062
CLINE_1800,OBS_002065
CLINE_1801,OBS_002064
CLINE_1802,OBS_002063
CLINE_1803,OBS_002074
CLINE_1804,OBS_002073
CLINE_1805,OBS_002077
CLINE_1806,OBS_002078
CLINE_1807,OBS_002076
CLINE_1808,OBS_002075
CLINE_1809,OBS_002079
CLINE_1810,OBS_002072
CLINE_1811,OBS_002070
CLINE_1812,OBS_002066
CLINE_1813,OBS_002071
CLINE_1814,OBS_002069
CLINE_1815,OBS_002067
CLINE_1816,OBS_002068
CLINE_1817,OBS_002083
CLINE_1818,OBS_002082
CLINE_1819,OBS_002081
CLINE_1820,OBS_002080
CLINE_1821,OBS_002086
CLINE_1822,OBS_002085
CLINE_1823,OBS_002084
CLINE_1824,OBS_002087
CLINE_1825,OBS_002089
CLINE_1826,OBS_002088
CLINE_1827,OBS_002090
CLINE_1828,OBS_002092
CLINE_1829,OBS_002091
CLINE_1830,OBS_002093
CLINE_1831,OBS_002095
CLINE_1832,OBS_002096
CLINE_1833,OBS_002098
CLINE_1834,OBS_002101
CLINE_1835,OBS_002100
CLINE_1836,OBS_002102
CLINE_1837,OBS_002094
CLINE_1837,OBS_002097
CLINE_1837,OBS_002099
CLINE_1838,OBS_002103
CLINE_1839,OBS_002106
CLINE_1840,OBS_002104
CLINE_1841,OBS_002105
CLINE_1842,OBS_002110
CLINE_1843,OBS_002109
CLINE_1844,OBS_002107
CLINE_1845,OBS_002108
CLINE_1846,OBS_002111
CLINE_1847,OBS_002112
CLINE_1848,OBS_002113
CLINE_1849,OBS_002118
CLINE_1850,OBS_002119
CLINE_1851,OBS_002117
CLINE_1852,OBS_002116
CLINE_1853,OBS_002120
CLINE_1854,OBS_002114
CLINE_1855,OBS_002115
CLINE_1856,OBS_002126
CLINE_1857,OBS_002125
CLINE_1858,OBS_002121
CLINE_1859,OBS_002123
CLINE_1860,OBS_002122
CLINE_1861,OBS_002124
CLINE_1862,OBS_002127
CLINE_1863,OBS_002129
CLINE_1864,OBS_002128
CLINE_1865,OBS_002134
CLINE_1866,OBS_002130
CLINE_1867,OBS_002135
CLINE_1868,OBS_002131
CLINE_1869,OBS_002133
CLINE_1870,OBS_002132
CLINE_1871,OBS_002136
CLINE_1872,OBS_002137
CLINE_1873,OBS_002138
CLINE_1874,OBS_002140
CLINE_1875,OBS_002139
CLINE_1876,OBS_002142
CLINE_1877,OBS_002141
CLINE_1878,OBS_002143
CLINE_1879,OBS_002146
CLINE_1880,OBS_002147
CLINE_1881,OBS_002145
CLINE_1882,OBS_002144
CLINE_1883,OBS_002148
CLINE_1884,OBS_002152
CLINE_1885,OBS_002153
CLINE_1886,OBS_002154
CLINE_1887,OBS_002149
CLINE_1888,OBS_002151
CLINE_1889,OBS_002150
CLINE_1890,OBS_002155
CLINE_1891,OBS_002159
CLINE_1892,OBS_002160
CLINE_1893,OBS_002156
CLINE_1894,OBS_002158
CLINE_1895,OBS_002157
CLINE_1896,OBS_002163
CLINE_1897,OBS_002161
CLINE_1898,OBS_002162
CLINE_1899,OBS_002166
CLINE_1900,OBS_002167
CLINE_1901,OBS_002168
CLINE_1902,OBS_002165
CLINE_1903,OBS_002164
CLINE_1904,OBS_002169
CLINE_1905,OBS_002174
CLINE_1906,OBS_002172
CLINE_1907,OBS_002175
CLINE_1908,OBS_002173
CLINE_1909,OBS_002170
CLINE_1910,OBS_002171
CLINE_1911,OBS_002176
CLINE_1912,OBS_002177
CLINE_1913,OBS_002179
CLINE_1914,OBS_002178
CLINE_1915,OBS_002182
CLINE_1916,OBS_002181
CLINE_1917,OBS_002180
CLINE_1918,OBS_002183
CLINE_1919,OBS_002184
CLINE_1920,OBS_002188
CLINE_1921,OBS_002189
CLINE_1922,OBS_002190
CLINE_1923,OBS_002186
CLINE_1924,OBS_002187
CLINE_1925,OBS_002185
CLINE_1926,OBS_002191
CLINE_1927,OBS_002192
CLINE_1928,OBS_002193
CLINE_1929,OBS_002194
CLINE_1930,OBS_002195
CLINE_1931,OBS_002196
CLINE_1932,OBS_002197
CLINE_1933,OBS_002198
CLINE_1934,OBS_002199
CLINE_1935,OBS_002200
CLINE_1936,OBS_002201
CLINE_1937,OBS_002202
CLINE_1938,OBS_002203
CLINE_1939,OBS_002204
CLINE_1940,OBS_002205
CLINE_1941,OBS_002206
CLINE_1942,OBS_002207
CLINE_1943,OBS_002208
CLINE_1944,OBS_002209
CLINE_1945,OBS_002210
CLINE_1946,OBS_002211
CLINE_1947,OBS_002212
CLINE_1948,OBS_002213
CLINE_1949,OBS_002214
CLINE_1950,OBS_002215
CLINE_1951,OBS_002216
CLINE_1952,OBS_002217
CLINE_1953,OBS_002218
CLINE_1954,OBS_002219
CLINE_1955,OBS_002220
CLINE_1956,OBS_002221
CLINE_1957,OBS_002222
CLINE_1958,OBS_002223
CLINE_1959,OBS_002224
CLINE_1960,OBS_002225
CLINE_1961,OBS_002226
CLINE_1962,OBS_002227
CLINE_1963,OBS_002228
CLINE_1964,OBS_002229
CLINE_1965,OBS_002230
CLINE_1966,OBS_002231
CLINE_1967,OBS_002232
CLINE_1968,OBS_002233
CLINE_1969,OBS_002234
CLINE_1970,OBS_002235
CLINE_1971,OBS_002236
CLINE_1972,OBS_002237
CLINE_1973,OBS_002238
CLINE_1974,OBS_002239
CLINE_1975,OBS_002240
CLINE_1976,OBS_002241
CLINE_1977,OBS_002243
CLINE_1978,OBS_002242
CLINE_1979,OBS_002244
CLINE_1980,OBS_002245
CLINE_1981,OBS_002246
CLINE_1982,OBS_002247
CLINE_1983,OBS_002248
CLINE_1984,OBS_002250
CLINE_1985,OBS_002249
CLINE_1986,OBS_002251
CLINE_1987,OBS_002252
CLINE_1988,OBS_002254
CLINE_1989,OBS_002253
CLINE_1990,OBS_002256
CLINE_1991,OBS_002255
CLINE_1992,OBS_002257
CLINE_1993,OBS_002258
CLINE_1994,OBS_002259
CLINE_1995,OBS_002260
CLINE_1996,OBS_002261
CLINE_1997,OBS_002262
CLINE_1998,OBS_002263
CLINE_1999,OBS_002265
CLINE_2000,OBS_002264
CLINE_2001,OBS_002266
CLINE_2002,OBS_002267
CLINE_2003,OBS_002270
CLINE_2004,OBS_002268
CLINE_2005,OBS_002269
CLINE_2006,OBS_002271
CLINE_2007,OBS_002272
CLINE_2008,OBS_002273
CLINE_2009,OBS_002275
CLINE_2010,OBS_002274
CLINE_2011,OBS_002276
CLINE_2012,OBS_002277
CLINE_2013,OBS_002278
CLINE_2014,OBS_002279
CLINE_2015,OBS_002280
CLINE_2016,OBS_002282
CLINE_2017,OBS_002281
CLINE_2018,OBS_002283
CLINE_2019,OBS_002284
CLINE_2020,OBS_002285
CLINE_2021,OBS_002289
CLINE_2022,OBS_002290
CLINE_2023,OBS_002288
CLINE_2024,OBS_002287
CLINE_2025,OBS_002286
CLINE_2026,OBS_002293
CLINE_2027,OBS_002292
CLINE_2028,OBS_002291
CLINE_2029,OBS_002294
CLINE_2030,OBS_002295
CLINE_2031,OBS_002296
CLINE_2032,OBS_002298
CLINE_2033,OBS_002299
CLINE_2034,OBS_002297
CLINE_2035,OBS_002300
CLINE_2036,OBS_002301
CLINE_2037,OBS_002303
CLINE_2038,OBS_002302
CLINE_2039,OBS_002304
CLINE_2040,OBS_002305
CLINE_2041,OBS_002306
CLINE_2042,OBS_002309
CLINE_2043,OBS_002307
CLINE_2043,OBS_002310
CLINE_2044,OBS_002308
CLINE_2045,OBS_002319
CLINE_2046,OBS_002317
CLINE_2047,OBS_002318
CLINE_2048,OBS_002314
CLINE_2049,OBS_002311
CLINE_2049,OBS_002315
CLINE_2049,OBS_002320
CLINE_2050,OBS_002312
CLINE_2050,OBS_002321
CLINE_2051,OBS_002313
CLINE_2052,OBS_002316
CLINE_2053,OBS_002322
CLINE_2054,OBS_002323
CLINE_2055,OBS_002324
CLINE_2056,OBS_002325
CLINE_2057,OBS_002326
CLINE_2058,OBS_002327
CLINE_2059,OBS_002328
CLINE_2060,OBS_002331
CLINE_2061,OBS_002330
CLINE_2062,OBS_002332
CLINE_2063,OBS_002329
CLINE_2064,OBS_002333
CLINE_2065,OBS_002334
CLINE_2066,OBS_002336
CLINE_2066,OBS_002338
CLINE_2067,OBS_002337
CLINE_2068,OBS_002335
CLINE_2069,OBS_002339
CLINE_2070,OBS_002340
CLINE_2071,OBS_002341
CLINE_2072,OBS_002342
CLINE_2073,OBS_002343
CLINE_2074,OBS_002344
CLINE_2075,OBS_002345
CLINE_2076,OBS_002346
CLINE_2077,OBS_002348
CLINE_2078,OBS_002349
CLINE_2079,OBS_002350
CLINE_2080,OBS_002351
CLINE_2081,OBS_002347
CLINE_2082,OBS_002352
CLINE_2083,OBS_002353
CLINE_2084,OBS_002354
CLINE_2085,OBS_002355
CLINE_2086,OBS_002360
CLINE_2087,OBS_002361
CLINE_2087,OBS_002362
CLINE_2088,OBS_002358
CLINE_2089,OBS_002356
CLINE_2090,OBS_002357
CLINE_2090,OBS_002359
CLINE_2091,OBS_002365
CLINE_2092,OBS_002366
CLINE_2093,OBS_002364
CLINE_2094,OBS_002363
CLINE_2095,OBS_002367
CLINE_2096,OBS_002368
CLINE_2097,OBS_002369
CLINE_2098,OBS_002370
CLINE_2099,OBS_002371
CLINE_2100,OBS_002372
CLINE_2101,OBS_002373
CLINE_2102,OBS_002374
CLINE_2103,OBS_002376
CLINE_2104,OBS_002375
CLINE_2105,OBS_002377
CLINE_2106,OBS_002378
CLINE_2107,OBS_002379
CLINE_2108,OBS_002380
CLINE_2109,OBS_002381
CLINE_2110,OBS_002382
CLINE_2111,OBS_002383
CLINE_2112,OBS_002384
CLINE_2113,OBS_002386
CLINE_2114,OBS_002385
CLINE_2115,OBS_002387
CLINE_2116,OBS_002388
CLINE_2117,OBS_002389
CLINE_2118,OBS_002390
CLINE_2119,OBS_002392
CLINE_2120,OBS_002391
CLINE_2121,OBS_002393
CLINE_2122,OBS_002394
CLINE_2123,OBS_002395
CLINE_2124,OBS_002397
CLINE_2125,OBS_002400
CLINE_2126,OBS_002403
CLINE_2127,OBS_002402
CLINE_2128,OBS_002401
CLINE_2129,OBS_002398
CLINE_2130,OBS_002396
CLINE_2131,OBS_002399
CLINE_2132,OBS_002405
CLINE_2133,OBS_002404
CLINE_2134,OBS_002406
CLINE_2135,OBS_002407
CLINE_2136,OBS_002408
CLINE_2137,OBS_002409
CLINE_2138,OBS_002411
CLINE_2139,OBS_002410
CLINE_2140,OBS_002412
CLINE_2141,OBS_002415
CLINE_2142,OBS_002413
CLINE_2143,OBS_002414
CLINE_2144,OBS_002416
CLINE_2145,OBS_002417
CLINE_2146,OBS_002418
CLINE_2147,OBS_002420
CLINE_2148,OBS_002419
CLINE_2149,OBS_002423
CLINE_2150,OBS_002422
CLINE_2151,OBS_002421
CLINE_2152,OBS_002469
CLINE_2153,OBS_002444
CLINE_2154,OBS_002443
CLINE_2155,OBS_002448
CLINE_2155,OBS_002453
CLINE_2156,OBS_002449
CLINE_2156,OBS_002454
CLINE_2157,OBS_002424
CLINE_2157,OBS_002437
CLINE_2157,OBS_002459
CLINE_2158,OBS_002445
CLINE_2159,OBS_002455
CLINE_2160,OBS_002425
CLINE_2161,OBS_002450
CLINE_2162,OBS_002447
CLINE_2162,OBS_002451
CLINE_2163,OBS_002467
CLINE_2164,OBS_002436
CLINE_2165,OBS_002432
CLINE_2166,OBS_002441
CLINE_2167,OBS_002428
CLINE_2168,OBS_002426
CLINE_2169,OBS_002471
CLINE_2170,OBS_002438
CLINE_2170,OBS_002446
CLINE_2170,OBS_002460
CLINE_2171,OBS_002427
CLINE_2171,OBS_002433
CLINE_2171,OBS_002439
CLINE_2171,OBS_002461
CLINE_2171,OBS_002468
CLINE_2172,OBS_002462
CLINE_2173,OBS_002463
CLINE_2174,OBS_002430
CLINE_2175,OBS_002440
CLINE_2176,OBS_002431
CLINE_2177,OBS_002442
CLINE_2178,OBS_002457
CLINE_2179,OBS_002429
CLINE_2180,OBS_002464
CLINE_2181,OBS_002466
CLINE_2182,OBS_002434
CLINE_2183,OBS_002435
CLINE_2184,OBS_002465
CLINE_2185,OBS_002458
CLINE_2186,OBS_002456
CLINE_2187,OBS_002452
CLINE_2188,OBS_002472
CLINE_2189,OBS_002470
CLINE_2190,OBS_002473
CLINE_2191,OBS_002478
CLINE_2192,OBS_002475
CLINE_2193,OBS_002476
CLINE_2194,OBS_002479
CLINE_2195,OBS_002477
CLINE_2196,OBS_002474
CLINE_2197,OBS_002483
CLINE_2198,OBS_002485
CLINE_2199,OBS_002482
CLINE_2200,OBS_002480
CLINE_2201,OBS_002484
CLINE_2202,OBS_002481
CLINE_2203,OBS_002486
CLINE_2204,OBS_002487
CLINE_2205,OBS_002488
CLINE_2206,OBS_002489
CLINE_2207,OBS_002490
CLINE_2207,OBS_002493
CLINE_2208,OBS_002496
CLINE_2208,OBS_002498
CLINE_2209,OBS_002499
CLINE_2210,OBS_002495
CLINE_2211,OBS_002497
CLINE_2212,OBS_002494
CLINE_2213,OBS_002491
CLINE_2214,OBS_002492
CLINE_2215,OBS_002504
CLINE_2216,OBS_002500
CLINE_2217,OBS_002502
CLINE_2218,OBS_002503
CLINE_2219,OBS_002501
CLINE_2220,OBS_002505
CLINE_2221,OBS_002506
CLINE_2222,OBS_002507
CLINE_2223,OBS_002508
CLINE_2224,OBS_002510
CLINE_2225,OBS_002509
CLINE_2226,OBS_002513
CLINE_2227,OBS_002511
CLINE_2228,OBS_002512
CLINE_2229,OBS_002514
CLINE_2230,OBS_002515
CLINE_2231,OBS_002516
CLINE_2232,OBS_002517
CLINE_2233,OBS_002518
CLINE_2234,OBS_002519
CLINE_2235,OBS_002520
CLINE_2236,OBS_002521
CLINE_2237,OBS_002524
CLINE_2238,OBS_002522
CLINE_2239,OBS_002533
CLINE_2240,OBS_002534
CLINE_2241,OBS_002532
CLINE_2242,OBS_002530
CLINE_2243,OBS_002526
CLINE_2244,OBS_002528
CLINE_2245,OBS_002531
CLINE_2246,OBS_002523
CLINE_2247,OBS_002525
CLINE_2248,OBS_002527
CLINE_2249,OBS_002529
CLINE_2250,OBS_002535
CLINE_2251,OBS_002536
CLINE_2252,OBS_002543
CLINE_2253,OBS_002542
CLINE_2254,OBS_002541
CLINE_2255,OBS_002540
CLINE_2256,OBS_002538
CLINE_2257,OBS_002537
CLINE_2258,OBS_002539
CLINE_2259,OBS_002544
CLINE_2260,OBS_002545
CLINE_2261,OBS_002547
CLINE_2262,OBS_002546
CLINE_2263,OBS_002548
CLINE_2264,OBS_002549
CLINE_2265,OBS_002550
CLINE_2266,OBS_002554
CLINE_2267,OBS_002552
CLINE_2268,OBS_002557
CLINE_2269,OBS_002559
CLINE_2270,OBS_002555
CLINE_2271,OBS_002551
CLINE_2272,OBS_002561
CLINE_2273,OBS_002558
CLINE_2274,OBS_002560
CLINE_2275,OBS_002572
CLINE_2276,OBS_002568
CLINE_2277,OBS_002573
CLINE_2278,OBS_002574
CLINE_2279,OBS_002570
CLINE_2280,OBS_002567
CLINE_2281,OBS_002566
CLINE_2282,OBS_002565
CLINE_2283,OBS_002563
CLINE_2284,OBS_002569
CLINE_2285,OBS_002575
CLINE_2286,OBS_002564
CLINE_2287,OBS_002571
CLINE_2288,OBS_002553
CLINE_2289,OBS_002556
CLINE_2290,OBS_002562
CLINE_2291,OBS_002588
CLINE_2292,OBS_002591
CLINE_2293,OBS_002599
CLINE_2294,OBS_002593
CLINE_2295,OBS_002576
CLINE_2295,OBS_002581
CLINE_2295,OBS_002594
CLINE_2296,OBS_002583
CLINE_2297,OBS_002582
CLINE_2298,OBS_002586
CLINE_2298,OBS_002592
CLINE_2298,OBS_002595
CLINE_2299,OBS_002578
CLINE_2300,OBS_002579
CLINE_2300,OBS_002584
CLINE_2301,OBS_002590
CLINE_2302,OBS_002577
CLINE_2302,OBS_002580
CLINE_2302,OBS_002587
CLINE_2303,OBS_002598
CLINE_2304,OBS_002596
CLINE_2305,OBS_002589
CLINE_2306,OBS_002597
CLINE_2307,OBS_002585
CLINE_2308,OBS_002602
CLINE_2309,OBS_002601
CLINE_2310,OBS_002604
CLINE_2311,OBS_002600
CLINE_2312,OBS_002603
CLINE_2313,OBS_002607
CLINE_2314,OBS_002606
CLINE_2315,OBS_002605
CLINE_2316,OBS_002612
CLINE_2317,OBS_002608
CLINE_2318,OBS_002611
CLINE_2319,OBS_002610
CLINE_2320,OBS_002609
CLINE_2321,OBS_002627
CLINE_2322,OBS_002617
CLINE_2323,OBS_002613
CLINE_2324,OBS_002618
CLINE_2325,OBS_002626
CLINE_2326,OBS_002616
CLINE_2327,OBS_002619
CLINE_2328,OBS_002620
CLINE_2328,OBS_002622
CLINE_2329,OBS_002630
CLINE_2330,OBS_002625
CLINE_2331,OBS_002623
CLINE_2332,OBS_002628
CLINE_2333,OBS_002614
CLINE_2334,OBS_002629
CLINE_2335,OBS_002624
CLINE_2336,OBS_002615
CLINE_2337,OBS_002621
CLINE_2338,OBS_002636
CLINE_2339,OBS_002635
CLINE_2340,OBS_002633
CLINE_2341,OBS_002634
CLINE_2342,OBS_002632
CLINE_2343,OBS_002637
CLINE_2344,OBS_002631
CLINE_2345,OBS_002639
CLINE_2346,OBS_002646
CLINE_2347,OBS_002647
CLINE_2348,OBS_002642
CLINE_2349,OBS_002645
CLINE_2350,OBS_002641
CLINE_2351,OBS_002638
CLINE_2352,OBS_002648
CLINE_2353,OBS_002640
CLINE_2354,OBS_002643
CLINE_2355,OBS_002644
CLINE_2356,OBS_002651
CLINE_2357,OBS_002663
CLINE_2358,OBS_002657
CLINE_2358,OBS_002661
CLINE_2358,OBS_002667
CLINE_2359,OBS_002649
CLINE_2360,OBS_002665
CLINE_2361,OBS_002650
CLINE_2361,OBS_002662
CLINE_2362,OBS_002658
CLINE_2362,OBS_002668
CLINE_2363,OBS_002659
CLINE_2364,OBS_002655
CLINE_2365,OBS_002653
CLINE_2366,OBS_002664
CLINE_2367,OBS_002652
CLINE_2367,OBS_002656
CLINE_2368,OBS_002654
CLINE_2369,OBS_002666
CLINE_2370,OBS_002660
CLINE_2371,OBS_002669
CLINE_2372,OBS_002671
CLINE_2373,OBS_002673
CLINE_2374,OBS_002670
CLINE_2375,OBS_002672
CLINE_2376,OBS_002676
CLINE_2377,OBS_002675
CLINE_2378,OBS_002674
CLINE_2379,OBS_002677
CLINE_2380,OBS_002678
CLINE_2380,OBS_002679
CLINE_2381,OBS_002680
CLINE_2382,OBS_002694
CLINE_2383,OBS_002688
CLINE_2384,OBS_002691
CLINE_2385,OBS_002689
CLINE_2386,OBS_002690
CLINE_2387,OBS_002695
CLINE_2388,OBS_002693
CLINE_2389,OBS_002692
CLINE_2390,OBS_002686
CLINE_2391,OBS_002685
CLINE_2392,OBS_002681
CLINE_2393,OBS_002687
CLINE_2394,OBS_002682
CLINE_2395,OBS_002683
CLINE_2396,OBS_002684
CLINE_2397,OBS_002700
CLINE_2398,OBS_002701
CLINE_2399,OBS_002705
CLINE_2400,OBS_002708
CLINE_2401,OBS_002697
CLINE_2402,OBS_002710
CLINE_2403,OBS_002699
CLINE_2404,OBS_002702
CLINE_2405,OBS_002698
CLINE_2406,OBS_002704
CLINE_2407,OBS_002696
CLINE_2408,OBS_002703
CLINE_2409,OBS_002706
CLINE_2410,OBS_002707
CLINE_2410,OBS_002709
CLINE_2411,OBS_002711
CLINE_2412,OBS_002720
CLINE_2413,OBS_002714
CLINE_2414,OBS_002716
CLINE_2415,OBS_002717
CLINE_2416,OBS_002712
CLINE_2417,OBS_002718
CLINE_2418,OBS_002719
CLINE_2419,OBS_002715
CLINE_2420,OBS_002713
CLINE_2421,OBS_002721
CLINE_2422,OBS_002722
CLINE_2423,OBS_002723
CLINE_2424,OBS_002724
CLINE_2425,OBS_002726
CLINE_2426,OBS_002725
CLINE_2427,OBS_002727
CLINE_2428,OBS_002728
CLINE_2429,OBS_002729
CLINE_2430,OBS_002730
CLINE_2431,OBS_002732
CLINE_2432,OBS_002731
CLINE_2433,OBS_002733
CLINE_2434,OBS_002735
CLINE_2435,OBS_002734
CLINE_2436,OBS_002745
CLINE_2437,OBS_002746
CLINE_2438,OBS_002743
CLINE_2439,OBS_002744
CLINE_2440,OBS_002741
CLINE_2441,OBS_002742
CLINE_2442,OBS_002747
CLINE_2443,OBS_002740
CLINE_2444,OBS_002738
CLINE_2445,OBS_002737
CLINE_2446,OBS_002739
CLINE_2447,OBS_002736
CLINE_2448,OBS_002752
CLINE_2449,OBS_002753
CLINE_2450,OBS_002749
CLINE_2451,OBS_002751
CLINE_2452,OBS_002750
CLINE_2453,OBS_002748
CLINE_2454,OBS_002759
CLINE_2455,OBS_002757
CLINE_2456,OBS_002761
CLINE_2457,OBS_002762
CLINE_2458,OBS_002755
CLINE_2459,OBS_002758
CLINE_2460,OBS_002760
CLINE_2461,OBS_002756
CLINE_2462,OBS_002754
CLINE_2463,OBS_002766
CLINE_2464,OBS_002763
CLINE_2465,OBS_002765
CLINE_2466,OBS_002764
CLINE_2467,OBS_002773
CLINE_2468,OBS_002772
CLINE_2469,OBS_002770
CLINE_2470,OBS_002769
CLINE_2470,OBS_002771
CLINE_2471,OBS_002768
CLINE_2472,OBS_002767
CLINE_2473,OBS_002776
CLINE_2474,OBS_002777
CLINE_2475,OBS_002775
CLINE_2476,OBS_002774
CLINE_2477,OBS_002778
CLINE_2478,OBS_002779
CLINE_2479,OBS_002780
CLINE_2480,OBS_002783
CLINE_2481,OBS_002781
CLINE_2482,OBS_002782
CLINE_2482,OBS_002784
CLINE_2483,OBS_002786
CLINE_2484,OBS_002785
CLINE_2485,OBS_002787
CLINE_2486,OBS_002790
CLINE_2487,OBS_002791
CLINE_2488,OBS_002788
CLINE_2489,OBS_002789
CLINE_2490,OBS_002792
CLINE_2491,OBS_002794
CLINE_2492,OBS_002793
CLINE_2493,OBS_002795
CLINE_2494,OBS_002796
CLINE_2495,OBS_002799
CLINE_2496,OBS_002801
CLINE_2497,OBS_002798
CLINE_2498,OBS_002797
CLINE_2499,OBS_002804
CLINE_2500,OBS_002802
CLINE_2501,OBS_002803
CLINE_2502,OBS_002800
CLINE_2503,OBS_002808
CLINE_2504,OBS_002812
CLINE_2505,OBS_002814
CLINE_2506,OBS_002805
