canonical_line_id,artifact_id,quantity,sequence_surface,canonical_sequence,sign_count,group_count,origin_count,source_kinds,provenance_tags,notes
CLINE_0908,HT 36,,AB46 AB07,AB46 AB07,2,2,1,external_csv,http://sigla.phis.me/document/HT%2036/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0909,HT 36,,AB51 AB79 AB54,AB51 AB79 AB54,3,3,1,external_csv,http://sigla.phis.me/document/HT%2036/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0910,HT 36,,DU ZU WA,DU ZU WA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0911,HT 36,,JE DI,JE DI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0912,HT 37,,AB08 AB06?,AB08 AB06?,2,2,1,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0913,HT 37,,AB27 AB58 [?],AB27 AB58 [?],3,3,1,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0914,HT 37,,AB67 A310 AB27,AB67 A310 AB27,3,3,1,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0915,HT 37,,AB67 AB02,AB67 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0916,HT 37,,AB77 AB67,AB77 AB67,2,2,2,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0917,HT 37,,KA KI,KA KI,2,2,2,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0918,HT 37,,KI RE,KI RE,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0919,HT 37,,KI RO,KI RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0920,HT 37,,MI JA I,MI JA I,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0921,HT 37,,[?] AB78,[?] AB78,2,2,1,external_csv,http://sigla.phis.me/document/HT%2037/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0922,HT 37,,]RE SU[,]RE SU[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0923,HT 38,,*403VAS,*403VAS,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0924,HT 38,,AB01 AB02 AB03,AB01 AB02 AB03,3,3,1,external_csv,http://sigla.phis.me/document/HT%2038/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0925,HT 38,,DA RO PA,DA RO PA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0926,HT 38,,KA A,KA A,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0927,HT 38,,OVIS,OVIS,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0928,HT 38,,SUS,SUS,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0929,HT 38,,TELA KU,TELA KU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0930,HT 39,,*407VAS A,*407VAS A,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0931,HT 39,,AB31 AB80 AB37,AB31 AB80 AB37,3,3,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0932,HT 39,,AB59 AB28 AB123,AB59 AB28 AB123,3,3,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0933,HT 39,,AB81,AB81,1,1,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0934,HT 39,,AB81 AB02,AB81 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0935,HT 39,,AB81 AB27 AB65,AB81 AB27 AB65,3,3,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0936,HT 39,,AB81 AB27?,AB81 AB27?,2,2,1,external_csv,http://sigla.phis.me/document/HT%2039/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0937,HT 39,,KU RE,KU RE,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0938,HT 39,,TA I,TA I,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0939,HT 39,,]KU RE JU,]KU RE JU,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0940,HT 39,,]KU RO,]KU RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0941,HT 39,,]SA MA TI,]SA MA TI,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0942,HT 4,,AB03 AB27,AB03 AB27,2,2,1,external_csv,http://sigla.phis.me/document/HT%204/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0943,HT 4,,AB59 AB39 AB41 AB07,AB59 AB39 AB41 AB07,4,4,1,external_csv,http://sigla.phis.me/document/HT%204/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0944,HT 4,,DU RI TE,DU RI TE,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0945,HT 4,,PA RE[,PA RE[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0946,HT 4,,[?] A306 AB37 AB77 AB08 AB27?,[?] A306 AB37 AB77 AB08 AB27?,6,6,1,external_csv,http://sigla.phis.me/document/HT%204/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0947,HT 4,,[?] AB51 AB53 AB04,[?] AB51 AB53 AB04,4,4,1,external_csv,http://sigla.phis.me/document/HT%204/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0948,HT 4,,]TA PI SI DI,]TA PI SI DI,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0949,HT 40,,AB55 AB51 A331,AB55 AB51 A331,3,3,1,external_csv,http://sigla.phis.me/document/HT%2040/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0950,HT 40,,AB67 AB01 AB59,AB67 AB01 AB59,3,3,1,external_csv,http://sigla.phis.me/document/HT%2040/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0951,HT 40,,AB81,AB81,1,1,1,external_csv,http://sigla.phis.me/document/HT%2040/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0952,HT 40,,AB81 AB02,AB81 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2040/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0953,HT 40,,GRA[],GRA[],1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0954,HT 40,,KI DA TA,KI DA TA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0955,HT 40,,KU RO,KU RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0956,HT 40,,NU DU,NU DU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0957,HT 40,,TE GRA,TE GRA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0958,HT 41,,MI DA NI PA JA,MI DA NI PA JA,5,5,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0959,HT 41,,]QE TU,]QE TU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0960,HT 41A,,AB03 AB57,AB03 AB57,2,2,1,external_csv,http://sigla.phis.me/document/HT%2041a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0961,HT 41A,,AB73 AB01 AB30,AB73 AB01 AB30,3,3,1,external_csv,http://sigla.phis.me/document/HT%2041a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0962,HT 41A,,AB78 AB69,AB78 AB69,2,2,1,external_csv,http://sigla.phis.me/document/HT%2041a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0963,HT 42 59,,AB27 AB69,AB27 AB69,2,2,1,external_csv,http://sigla.phis.me/document/HT%2042%2B59/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0964,HT 42 59,,AB31 AB02,AB31 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2042%2B59/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0965,HT 42 59,,AB58 AB51,AB58 AB51,2,2,1,external_csv,http://sigla.phis.me/document/HT%2042%2B59/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0966,HT 42 59,,AB59,AB59,1,1,1,external_csv,http://sigla.phis.me/document/HT%2042%2B59/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0967,HT 42 59,,AB81,AB81,1,1,1,external_csv,http://sigla.phis.me/document/HT%2042%2B59/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0968,HT 42 59,,RE TU,RE TU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0969,HT 42 59,,SA RO,SA RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0970,HT 42 59,,SI SE TE,SI SE TE,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0971,HT 42 59,,SU DU[,SU DU[,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0972,HT 43,,AB03 A342 AB28,AB03 A342 AB28,3,3,1,external_csv,http://sigla.phis.me/document/HT%2043/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0973,HT 43,,AB80 AB41 AB51,AB80 AB41 AB51,3,3,1,external_csv,http://sigla.phis.me/document/HT%2043/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0974,HT 43,,I GRA PA,I GRA PA,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0975,HT 43,,MA SI DU PA I,MA SI DU PA I,5,5,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0976,HT 44,,FIC[,FIC[,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0977,HT 44,,I QA,I QA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0978,HT 44,,OLE RA,OLE RA,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0979,HT 44,,OLE U,OLE U,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0980,HT 44,,OLIV,OLIV,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0981,HT 44,,TE GRA F,TE GRA F,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0982,HT 44,,VINA[,VINA[,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0983,HT 44,,]FIC,]FIC,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0984,HT 44,,]OLE KI,]OLE KI,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0985,HT 44A,,AB28 AB16 AB118,AB28 AB16 AB118,3,3,1,external_csv,http://sigla.phis.me/document/HT%2044a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0986,HT 44B,,AB57?,AB57?,1,1,1,external_csv,http://sigla.phis.me/document/HT%2044b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0987,HT 45,,QA [?] RE PU,QA [?] RE PU,4,4,2,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0988,HT 45A,,AB03,AB03,1,1,1,external_csv,http://sigla.phis.me/document/HT%2045a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0989,HT 45B,,AB02 [?] AB08,AB02 [?] AB08,3,3,1,external_csv,http://sigla.phis.me/document/HT%2045b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0990,HT 45B,,AB81,AB81,1,1,1,external_csv,http://sigla.phis.me/document/HT%2045b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0991,HT 46,,]KU RO,]KU RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0992,HT 46,,]MU RU,]MU RU,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0993,HT 46A,,AB23 AB26,AB23 AB26,2,2,1,external_csv,http://sigla.phis.me/document/HT%2046a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0994,HT 46A,,AB81 AB02,AB81 AB02,2,2,1,external_csv,http://sigla.phis.me/document/HT%2046a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_0995,HT 47,,DESUNT,DESUNT,1,1,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0996,HT 47,,KI DA RO,KI DA RO,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0997,HT 47,,KU PA3 NA TU,KU PA3 NA TU,4,4,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0998,HT 47,,MI NU MI,MI NU MI,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_0999,HT 47,,]RA NA RE[,]RA NA RE[,3,3,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1000,HT 47,,]TU RO,]TU RO,2,2,1,external_csv,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_1001,HT 47A,,AB10,AB10,1,1,1,external_csv,http://sigla.phis.me/document/HT%2047a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_1002,HT 47A,,AB39,AB39,1,1,1,external_csv,http://sigla.phis.me/document/HT%2047a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
